millis,Heading / Euler X (degrees Magnetic) [raw],Roll / Euler Y [raw],Pitch / Euler Z [raw],Linear Accel (X) [raw],Linear Accel (Y) [raw],Linear Accel (Z) [raw],Gravity Accel (X) [raw],Gravity Accel (Y) [raw],Gravity Accel (Z) [raw],Heading / Euler X,Roll / Euler Y,Pitch / Euler Z,Linear Accel (X),Linear Accel (Y),Linear Accel (Z),Gravity Accel (X),Gravity Accel (Y),Gravity Accel (Z),# Satellites Tracking,HDOP (Horizontal Dilution of Precision),Latitude,Longitude,Fix Age,Date (UTC),Time (UTC),Date Age,Altitude (meters) [raw],Altitude (meters),Vehicle Heading (degrees True),Vehicle Speed (knots) [raw],Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [raw],Relative Humidity (%),Altitude (meters) [raw]
2580215,119.38,-81.19,-58.38,0.04,0.04,-0.09,-9.69,1.27,0.78,119.44,-81.24,-57.82,0.05,0.06,-0.14,-9.69,1.26,0.79,0,9999,38.219505,-85.753372,1299,7/25/2017,4:19:56,921,37.9,37.9,330.15,1.49,1.49,576720,3073,45,27.95,100186.62,44.74,95.21
2580859,119.25,-81.44,-57.56,0.13,0.03,-0.16,-9.69,1.22,0.77,119.21,-81.42,-57.99,0.06,0.05,-0.17,-9.69,1.23,0.77,0,9999,38.219505,-85.753372,1306,7/25/2017,4:19:56,483,37.9,37.9,330.15,1.49,1.49,576908,3073,45,27.95,100179.78,44.73,95.79
2581498,120.5,-81.81,-53.69,0.06,0.03,-0.15,-9.7,1.11,0.82,120.44,-81.8,-53.61,0.09,0.09,-0.11,-9.7,1.11,0.82,0,9999,38.219505,-85.753372,1312,7/25/2017,4:19:57,255,37.9,37.9,330.15,1.49,1.49,577064,3073,45,27.95,100181.52,44.74,95.64
2582144,120.31,-82,-56.88,0.08,0.09,-0.24,-9.71,1.13,0.74,120.33,-82,-56.93,0.06,0.03,-0.18,-9.71,1.13,0.74,0,9999,38.219505,-85.753372,1318,7/25/2017,4:19:57,902,37.9,37.9,330.15,1.49,1.49,577080,3073,45,27.95,100183.88,44.77,95.44
2582782,120.88,-81.81,-52.19,0.06,0.03,-0.07,-9.7,1.1,0.85,120.78,-81.86,-52.65,0.07,0.04,-0.08,-9.7,1.1,0.83,0,9999,38.219505,-85.753372,1325,7/25/2017,4:19:58,528,37.9,37.9,330.15,1.49,1.49,577220,3073,45,27.95,100183.7,44.72,95.46
2583435,120.69,-81.75,-52.62,0.01,0.08,-0.2,-9.7,1.11,0.85,120.74,-81.78,-52.99,0.02,0.07,-0.13,-9.7,1.11,0.84,0,9999,38.219505,-85.753372,1331,7/25/2017,4:19:59,186,37.9,37.9,330.15,1.49,1.49,577376,3073,45,27.96,100186.84,44.75,95.19
2584071,120.56,-81.38,-49.94,0.07,0.07,-0.01,-9.69,1.12,0.94,120.59,-81.4,-49.83,0.07,0.05,-0.09,-9.69,1.11,0.94,0,9999,38.219505,-85.753372,1338,7/25/2017,4:19:59,824,37.9,37.9,330.15,1.49,1.49,577376,3073,45,27.96,100188.21,44.77,95.08
2584717,120.94,-81.62,-53,0.05,0.17,-0.11,-9.7,1.13,0.85,120.87,-81.62,-52.67,0.03,0.11,-0.18,-9.7,1.13,0.85,0,9999,38.219505,-85.753372,1344,7/25/2017,4:20:00,472,37.9,37.9,330.15,1.49,1.49,577532,3073,45,27.95,100186.44,44.71,95.23
2585375,121.44,-81.31,-50.81,0.1,0.05,-0.06,-9.69,1.14,0.92,121.42,-81.31,-50.97,0.1,0.09,-0.08,-9.69,1.14,0.92,0,9999,38.219505,-85.753372,1351,7/25/2017,4:20:01,4,37.9,37.9,330.15,1.49,1.49,577784,3073,45,27.96,100185.89,44.76,95.27
2586018,121.56,-81.69,-49,0.09,0.04,-0.05,-9.7,1.07,0.92,121.56,-81.64,-49.34,0.09,0.05,-0.12,-9.7,1.07,0.92,0,9999,38.219505,-85.753372,1357,7/25/2017,4:20:01,648,37.9,37.9,330.15,1.49,1.49,577812,3073,45,27.96,100183.56,44.73,95.47
2586680,121.88,-81.81,-48.44,0.07,0.03,0.01,-9.7,1.04,0.92,121.9,-81.77,-48.06,0.1,0.05,-0.06,-9.7,1.04,0.93,0,9999,38.219505,-85.753372,1364,7/25/2017,4:20:02,444,37.9,37.9,330.15,1.49,1.49,577968,3073,45,27.96,100187.66,44.75,95.12
2587322,121.75,-82.31,-49.62,0.04,0.08,-0.13,-9.71,0.99,0.84,121.75,-82.29,-49.95,0.05,0.06,-0.15,-9.71,1,0.84,0,9999,38.219505,-85.753372,1370,7/25/2017,4:20:03,84,37.9,37.9,330.15,1.49,1.49,578124,3073,45,27.96,100183.94,44.73,95.44
2589215,120.38,-81.44,-50.81,0.09,0.07,-0.04,-9.69,1.12,0.91,120.64,-81.6,-49.96,0.07,0.08,-0.08,-9.7,1.09,0.91,0,9999,38.219505,-85.753372,1389,7/25/2017,4:20:05,1977,37.9,37.9,330.15,1.49,1.49,578283,3073,45,27.97,100186.12,44.78,95.25
2589866,119.81,-81.38,-50.94,0.03,0.04,-0.07,-9.69,1.13,0.91,119.87,-81.41,-50.98,0.05,0.06,-0.11,-9.69,1.13,0.91,0,9999,38.219505,-85.753372,1396,7/25/2017,4:20:05,628,37.9,37.9,330.15,1.49,1.49,578343,3073,45,27.97,100183.38,44.79,95.48
2590507,120,-81.25,-50.88,0.03,0.06,-0.1,-9.69,1.15,0.93,119.99,-81.21,-50.57,0.06,0.04,-0.11,-9.69,1.15,0.94,0,9999,38.219505,-85.753372,1402,7/25/2017,4:20:06,142,37.9,37.9,330.15,1.49,1.49,578623,3073,45,27.97,100186.12,44.82,95.25
2591144,120.5,-81.38,-51.56,0.09,0.09,-0.14,-9.69,1.14,0.9,120.48,-81.36,-51.64,0.08,0.08,-0.12,-9.69,1.14,0.9,0,9999,38.219505,-85.753372,1408,7/25/2017,4:20:06,780,37.9,37.9,330.15,1.49,1.49,578643,3073,45,27.97,100187.89,44.76,95.11
2591794,120.38,-81.44,-53.19,0.09,0.06,-0.16,-9.69,1.16,0.87,120.43,-81.44,-52.97,0.07,0.08,-0.13,-9.69,1.16,0.87,0,9999,38.219505,-85.753372,1415,7/25/2017,4:20:07,542,37.9,37.9,330.15,1.49,1.49,578779,3073,45,27.97,100187.48,44.85,95.14
2592441,120.69,-81.69,-51.5,0.14,0.12,-0.06,-9.7,1.1,0.88,120.69,-81.68,-51.48,0.09,0.11,-0.05,-9.7,1.1,0.88,0,9999,38.219505,-85.753372,1421,7/25/2017,4:20:08,152,37.9,37.9,330.15,1.49,1.49,578935,3073,45,27.97,100186.93,44.79,95.19
2593087,120.44,-81.38,-51.62,0.06,0.12,-0.18,-9.69,1.15,0.91,120.45,-81.39,-51.6,0.08,0.11,-0.12,-9.69,1.14,0.91,0,9999,38.219505,-85.753372,1428,7/25/2017,4:20:08,800,37.9,37.9,330.15,1.49,1.49,578935,3073,45,27.98,100184.61,44.85,95.38
2593740,120,-81.25,-49.38,0.12,0.04,-0.06,-9.69,1.13,0.96,120.1,-81.24,-49.49,0.07,0.06,-0.05,-9.69,1.13,0.96,0,9999,38.219505,-85.753372,1434,7/25/2017,4:20:09,498,37.9,37.9,330.15,1.49,1.49,579091,3073,45,27.98,100181.88,44.82,95.61
2594386,120.31,-81.12,-49,0.09,0.12,-0.18,-9.69,1.13,0.98,120.23,-81.16,-49.36,0.07,0.11,-0.09,-9.69,1.13,0.97,0,9999,38.219505,-85.753372,1441,7/25/2017,4:20:10,97,37.9,37.9,330.15,1.49,1.49,579247,3073,45,27.98,100187.75,44.88,95.12
2595041,120.44,-81.19,-49.44,0.01,0.1,-0.14,-9.69,1.13,0.97,120.43,-81.15,-49.17,0.09,0.11,-0.09,-9.69,1.13,0.98,0,9999,38.219505,-85.753372,1447,7/25/2017,4:20:10,749,37.9,37.9,330.15,1.49,1.49,579247,3073,45,27.98,100185.97,44.86,95.27
2595692,120.69,-81.38,-50.75,0.06,0.1,-0.11,-9.69,1.13,0.92,120.66,-81.37,-50.56,0.08,0.08,-0.08,-9.69,1.13,0.92,0,9999,38.219505,-85.753372,1454,7/25/2017,4:20:11,307,37.9,37.9,330.15,1.49,1.49,579527,3073,45,27.98,100186.38,44.81,95.23
2596343,120.62,-81.31,-52.31,0.04,0.1,-0.16,-9.69,1.16,0.9,120.59,-81.28,-51.84,0.07,0.09,-0.09,-9.69,1.16,0.91,0,9999,38.219505,-85.753372,1460,7/25/2017,4:20:12,62,37.9,37.9,330.15,1.49,1.49,579683,3073,45,27.98,100185.39,44.85,95.32
2597002,121.06,-81.06,-54.12,0.1,0.14,-0.09,-9.68,1.22,0.88,121.03,-81.04,-54.01,0.07,0.13,-0.11,-9.68,1.23,0.89,0,9999,38.219505,-85.753372,1467,7/25/2017,4:20:12,722,37.9,37.9,330.15,1.49,1.49,579683,3073,45,27.99,100186.61,44.87,95.21
2597641,121.56,-81.62,-54.06,0,0.1,-0.1,-9.7,1.15,0.83,121.45,-81.54,-53.79,0.06,0.11,-0.08,-9.7,1.16,0.84,0,9999,38.219505,-85.753372,1473,7/25/2017,4:20:13,403,37.9,37.9,330.15,1.49,1.49,579839,3073,45,27.98,100188.53,44.84,95.05
2598282,121.81,-81.88,-53.31,0.07,0.11,-0.15,-9.7,1.1,0.82,121.8,-81.86,-53.44,0.07,0.07,-0.09,-9.7,1.1,0.82,0,9999,38.219505,-85.753372,1480,7/25/2017,4:20:14,42,37.9,37.9,330.15,1.49,1.49,579995,3073,45,27.99,100180.73,44.84,95.71
2598938,121.69,-81.44,-51.5,0.1,0.06,-0.13,-9.69,1.14,0.9,121.72,-81.44,-51.58,0.08,0.1,-0.08,-9.69,1.14,0.9,0,9999,38.219505,-85.753372,1486,7/25/2017,4:20:14,698,37.9,37.9,330.15,1.49,1.49,579995,3073,45,27.99,100183.88,44.83,95.44
2599567,120.88,-81.06,-55.81,0.06,0.08,-0.1,-9.68,1.25,0.85,120.88,-81.06,-55.64,0.08,0.05,-0.11,-9.68,1.25,0.85,0,9999,38.219505,-85.753372,1493,7/25/2017,4:20:15,308,37.9,37.9,330.15,1.49,1.49,580151,3073,45,27.99,100189.34,44.91,94.98
2600210,120.81,-80.88,-55.62,0.11,0.12,0.01,-9.68,1.28,0.87,120.78,-80.88,-55.53,0.08,0.1,-0.07,-9.68,1.27,0.87,0,9999,38.219505,-85.753372,1499,7/25/2017,4:20:16,949,37.9,37.9,330.15,1.49,1.49,580191,3073,45,27.99,100187.02,44.89,95.18
2600861,121.19,-81.38,-55.62,-0.02,0.04,-0.06,-9.69,1.21,0.82,121.2,-81.34,-55.66,0.03,0.03,-0.09,-9.69,1.21,0.82,0,9999,38.219505,-85.753372,1506,7/25/2017,4:20:16,438,37.9,37.9,330.15,1.49,1.49,580431,3073,45,27.99,100187.42,44.88,95.14
2601502,121.44,-81.5,-52.62,0.02,0.01,-0.12,-9.7,1.14,0.87,121.39,-81.46,-52.7,0.04,0.03,-0.17,-9.69,1.15,0.87,0,9999,38.219505,-85.753372,1512,7/25/2017,4:20:17,253,37.9,37.9,330.15,1.49,1.49,580587,3073,45,27.99,100188.79,44.89,95.03
2602141,120.94,-81.5,-53.25,0.05,0.01,-0.14,-9.69,1.15,0.86,121.01,-81.55,-53.21,0.04,0.02,-0.15,-9.7,1.15,0.85,0,9999,38.219505,-85.753372,1518,7/25/2017,4:20:17,893,37.9,37.9,330.15,1.49,1.49,580611,3073,45,28,100185.06,44.9,95.34
2602762,120.19,-80.94,-48.81,0.11,-0.04,-0.05,-9.68,1.15,1.01,120.26,-80.98,-49.23,0.09,-0.01,-0.1,-9.68,1.15,0.99,0,9999,38.219505,-85.753372,1525,7/25/2017,4:20:18,520,37.9,37.9,330.15,1.49,1.49,580743,3073,45,28,100188.61,44.91,95.04
2603421,120.44,-80.94,-48.88,0.06,0,-0.16,-9.68,1.15,1.01,120.41,-80.94,-48.89,0.03,0.01,-0.16,-9.68,1.16,1.01,0,9999,38.219505,-85.753372,1531,7/25/2017,4:20:19,165,37.9,37.9,330.15,1.49,1.49,580899,3073,45,28,100182.73,44.89,95.54
2604118,120.5,-81.12,-50,0.1,-0.01,-0.13,-9.68,1.15,0.97,120.51,-81.09,-49.78,0.05,0,-0.17,-9.68,1.15,0.97,0,9999,38.219505,-85.753372,1538,7/25/2017,4:20:19,862,37.9,37.9,330.15,1.49,1.49,580899,3073,45,28,100184.52,44.89,95.39
2604773,120.5,-81.31,-51.94,0.05,0.01,-0.12,-9.69,1.16,0.91,120.51,-81.3,-51.77,0.05,0,-0.14,-9.69,1.16,0.91,0,9999,38.219505,-85.753372,1545,7/25/2017,4:20:20,530,37.9,37.9,330.15,1.49,1.49,581055,3073,45,28.01,100182.59,44.92,95.55
2605464,120.69,-81.19,-51.25,0.04,0.03,-0.06,-9.69,1.16,0.93,120.69,-81.19,-51.24,0.08,0.04,-0.15,-9.69,1.16,0.93,0,9999,38.219505,-85.753372,1552,7/25/2017,4:20:21,76,37.9,37.9,330.15,1.49,1.49,581335,3073,45,28,100186.28,44.92,95.24
2606104,120.69,-81.12,-51,0.02,0.02,-0.14,-9.69,1.16,0.94,120.69,-81.13,-51,0.04,0.01,-0.16,-9.69,1.16,0.94,0,9999,38.219505,-85.753372,1558,7/25/2017,4:20:21,716,37.9,37.9,330.15,1.49,1.49,581335,3073,45,28,100189.02,44.91,95.01
2606752,120.75,-81.19,-50.88,0.1,-0.02,-0.16,-9.69,1.16,0.94,120.75,-81.19,-50.88,0.06,0.01,-0.2,-9.69,1.16,0.94,0,9999,38.219505,-85.753372,1564,7/25/2017,4:20:22,505,37.9,37.9,330.15,1.49,1.49,581491,3073,45,28.01,100185.73,44.94,95.29
2607390,120.81,-81.19,-51,0.09,0.05,-0.15,-9.69,1.16,0.94,120.81,-81.18,-50.97,0.07,0,-0.19,-9.69,1.16,0.94,0,9999,38.219505,-85.753372,1571,7/25/2017,4:20:23,155,37.9,37.9,330.15,1.49,1.49,581647,3073,45,28.01,100187.47,44.97,95.14
2608045,120.56,-81,-53.06,0,-0.02,-0.14,-9.68,1.22,0.92,120.59,-80.97,-52.86,0.05,-0.04,-0.15,-9.68,1.22,0.92,0,9999,38.219505,-85.753372,1577,7/25/2017,4:20:23,810,37.9,37.9,330.15,1.49,1.49,581647,3073,45,28.01,100183,44.96,95.52
2608686,119.94,-80.56,-56.06,0.03,-0.06,-0.22,-9.67,1.32,0.89,119.95,-80.62,-56.37,0.03,-0.05,-0.15,-9.67,1.32,0.88,0,9999,38.219505,-85.753372,1584,7/25/2017,4:20:24,440,37.9,37.9,330.15,1.49,1.49,581803,3073,45,28.01,100187.47,44.97,95.14
2609323,120.25,-80,-53.31,0.09,-0.01,-0.1,-9.65,1.36,1.01,120.28,-80.07,-53.12,0.11,-0.02,-0.08,-9.65,1.34,1.01,0,9999,38.219505,-85.753372,1590,7/25/2017,4:20:25,91,37.9,37.9,330.15,1.49,1.49,581959,3073,45,28.01,100181.05,44.94,95.68
2609967,119.94,-80.31,-57.88,0.04,-0.06,-0.09,-9.66,1.39,0.87,119.93,-80.29,-57.8,0.05,-0.07,-0.11,-9.66,1.39,0.87,0,9999,38.219505,-85.753372,1597,7/25/2017,4:20:25,734,37.9,37.9,330.15,1.49,1.49,581959,3073,45,28.01,100186.52,44.98,95.22
2610617,120.06,-80.56,-59.56,-0.03,-0.04,-0.16,-9.67,1.37,0.8,120.09,-80.56,-59.2,0.03,-0.06,-0.18,-9.67,1.37,0.81,0,9999,38.219505,-85.753372,1603,7/25/2017,4:20:26,242,37.9,37.9,330.15,1.49,1.49,582239,3073,45,28.01,100187.88,44.98,95.11
2611260,119.75,-80.44,-58.5,0.12,-0.11,-0.02,-9.67,1.38,0.84,119.73,-80.46,-58.96,0.05,-0.09,-0.11,-9.67,1.38,0.83,0,9999,38.219505,-85.753372,1610,7/25/2017,4:20:27,16,37.9,37.9,330.15,1.49,1.49,582375,3073,45,28.02,100181.86,44.95,95.61
2611905,120.62,-80.31,-57.62,0.02,-0.02,-0.06,-9.66,1.39,0.88,120.62,-80.31,-57.68,0.04,-0.03,-0.09,-9.66,1.39,0.87,0,9999,38.219505,-85.753372,1616,7/25/2017,4:20:27,661,37.9,37.9,330.15,1.49,1.49,582395,3073,45,28.02,100185,44.97,95.35
2612562,120.75,-80.44,-56.62,0.04,-0.07,-0.1,-9.67,1.35,0.89,120.71,-80.42,-56.48,0.04,-0.08,-0.14,-9.67,1.35,0.89,0,9999,38.219505,-85.753372,1623,7/25/2017,4:20:28,307,37.9,37.9,330.15,1.49,1.49,582551,3073,45,28.02,100186.38,45.02,95.23
2614467,121,-80.94,-58.94,-0.03,0,-0.11,-9.68,1.31,0.79,121.03,-80.94,-58.97,0.04,0,-0.11,-9.68,1.31,0.79,0,9999,38.219505,-85.753372,1642,7/25/2017,4:20:30,227,37.9,37.9,330.15,1.49,1.49,582770,3073,45,28.02,100185,45.01,95.35
2615119,120.81,-80.88,-57.12,0.05,-0.02,-0.14,-9.68,1.29,0.83,120.83,-80.88,-57.15,0.06,-0.02,-0.15,-9.68,1.29,0.83,0,9999,38.219505,-85.753372,1648,7/25/2017,4:20:30,878,37.9,37.9,330.15,1.49,1.49,582770,3073,45,28.02,100183.64,45,95.46
2615772,121,-80.88,-57.44,0.03,0.04,-0.26,-9.68,1.3,0.83,121,-80.88,-57.43,0.03,0.02,-0.16,-9.68,1.3,0.83,0,9999,38.219505,-85.753372,1655,7/25/2017,4:20:31,353,37.9,37.9,330.15,1.49,1.49,583050,3073,45,28.03,100191.28,45.01,94.89
2616434,121.12,-80.75,-55.75,0.05,-0.01,-0.19,-9.68,1.29,0.88,121.12,-80.75,-55.83,0.06,0.01,-0.18,-9.68,1.29,0.88,0,9999,38.219505,-85.753372,1661,7/25/2017,4:20:32,130,37.9,37.9,330.15,1.49,1.49,583206,3073,45,28.02,100185.41,45.04,95.31
2617084,121.19,-80.81,-56.44,0.06,0,-0.15,-9.68,1.3,0.86,121.19,-80.81,-56.33,0.05,-0.01,-0.13,-9.68,1.3,0.86,0,9999,38.219505,-85.753372,1668,7/25/2017,4:20:32,780,37.9,37.9,330.15,1.49,1.49,583206,3073,45,28.03,100188.38,45.06,95.06
2617718,121.19,-80.81,-56.5,0.09,0,-0.07,-9.68,1.3,0.85,121.19,-80.81,-56.5,0.05,0,-0.08,-9.68,1.3,0.85,0,9999,38.219505,-85.753372,1674,7/25/2017,4:20:33,417,37.9,37.9,330.15,1.49,1.49,583362,3073,45,28.03,100180.73,45.02,95.71
2618382,121.19,-80.81,-57.19,0,0,-0.25,-9.68,1.31,0.84,121.19,-80.81,-57.08,0.04,0,-0.18,-9.68,1.31,0.84,0,9999,38.219505,-85.753372,1681,7/25/2017,4:20:34,144,37.9,37.9,330.15,1.49,1.49,583518,3073,45,28.03,100183.45,45.03,95.48
2619035,121.19,-80.88,-57.94,0.12,0.02,-0.08,-9.68,1.31,0.82,121.19,-80.87,-58.13,0.05,0,-0.09,-9.68,1.31,0.81,0,9999,38.219505,-85.753372,1687,7/25/2017,4:20:34,798,37.9,37.9,330.15,1.49,1.49,583518,3073,45,28.03,100185.64,45.03,95.29
2619692,120.81,-80.56,-58.88,0.02,-0.01,-0.07,-9.67,1.37,0.82,120.81,-80.57,-58.86,0.07,0,-0.1,-9.67,1.37,0.82,0,9999,38.219505,-85.753372,1694,7/25/2017,4:20:35,452,37.9,37.9,330.15,1.49,1.49,583674,3073,45,28.03,100189.73,45.04,94.95
2620351,120.81,-80.56,-58.44,0.1,-0.02,-0.09,-9.67,1.36,0.83,120.81,-80.56,-58.44,0.08,0,-0.1,-9.67,1.36,0.83,0,9999,38.219505,-85.753372,1700,7/25/2017,4:20:36,1111,37.9,37.9,330.15,1.49,1.49,583886,3073,45,28.03,100185.64,45.03,95.29
2620994,121,-80.62,-56.88,0.06,0,-0.1,-9.67,1.33,0.86,120.98,-80.62,-57.03,0.06,0,-0.13,-9.67,1.33,0.86,0,9999,38.219505,-85.753372,1707,7/25/2017,4:20:36,609,37.9,37.9,330.15,1.49,1.49,583954,3073,45,28.04,100184.68,45.04,95.37
2621663,121.12,-80.75,-55.62,0.09,0.01,-0.11,-9.68,1.29,0.88,121.1,-80.73,-55.78,0.07,0,-0.13,-9.67,1.3,0.88,0,9999,38.219505,-85.753372,1714,7/25/2017,4:20:37,380,37.9,37.9,330.15,1.49,1.49,584110,3073,45,28.04,100185.5,45.03,95.31
2622354,121.38,-80.81,-54.44,0.08,-0.03,-0.14,-9.68,1.26,0.9,121.37,-80.85,-54.67,0.05,-0.02,-0.16,-9.68,1.26,0.89,0,9999,38.219505,-85.753372,1721,7/25/2017,4:20:38,118,37.9,37.9,330.15,1.49,1.49,584266,3073,45,28.04,100184.12,45.04,95.42
2623004,121.31,-80.81,-55.38,0.01,0,-0.09,-9.68,1.28,0.88,121.36,-80.83,-55.19,0.03,0,-0.12,-9.68,1.27,0.88,0,9999,38.219505,-85.753372,1727,7/25/2017,4:20:38,767,37.9,37.9,330.15,1.49,1.49,584266,3073,45,28.04,100187.23,45.09,95.16
2623655,121.19,-80.88,-55.44,0.07,0,-0.08,-9.68,1.27,0.88,121.22,-80.87,-55.52,0.06,0,-0.13,-9.68,1.28,0.87,0,9999,38.219505,-85.753372,1734,7/25/2017,4:20:39,412,37.9,37.9,330.15,1.49,1.49,584422,3073,45,28.04,100186.86,45.09,95.19
2624304,120.94,-80.62,-55.75,0.07,0,-0.09,-9.67,1.31,0.89,120.94,-80.63,-55.91,0.06,0,-0.11,-9.67,1.31,0.89,0,9999,38.219505,-85.753372,1740,7/25/2017,4:20:40,56,37.9,37.9,330.15,1.49,1.49,584578,3073,45,28.05,100179.84,45.09,95.78
2624963,121.12,-80.44,-54.19,0.16,0,-0.1,-9.67,1.31,0.95,121.08,-80.44,-54.19,0.1,0,-0.11,-9.67,1.31,0.95,0,9999,38.219505,-85.753372,1747,7/25/2017,4:20:40,715,37.9,37.9,330.15,1.49,1.49,584578,3073,45,28.05,100188.05,45.1,95.09
2625604,121.31,-80.56,-54.5,0.1,0.03,-0.13,-9.67,1.3,0.93,121.35,-80.61,-54.48,0.05,0,-0.21,-9.67,1.29,0.92,0,9999,38.219505,-85.753372,1753,7/25/2017,4:20:41,232,37.9,37.9,330.15,1.49,1.49,584858,3073,45,28.05,100190.38,45.07,94.9
2626245,121.62,-80.56,-52.94,-0.13,0,-0.08,-9.67,1.28,0.96,121.61,-80.58,-53.56,-0.06,0.05,-0.1,-9.67,1.28,0.94,0,9999,38.219505,-85.753372,1759,7/25/2017,4:20:42,4,37.9,37.9,330.15,1.49,1.49,584982,3073,45,28.05,100186.28,45.14,95.24
2626863,121.06,-79.38,-31.75,0.09,0.03,-0.08,-9.63,0.95,1.53,120.08,-79.14,-35.52,0.06,-0.22,-0.06,-9.63,1.06,1.49,0,9999,38.219505,-85.753372,1766,7/25/2017,4:20:42,621,37.9,37.9,330.15,1.49,1.49,585014,3073,45,28.05,100186.69,45.1,95.21
2627491,110.62,-77.75,-24.38,-0.12,0.27,-0.27,-9.58,0.85,1.89,112.95,-77.78,-21.89,0,-0.14,-0.31,-9.58,0.77,1.91,0,9999,38.219505,-85.753372,1772,7/25/2017,4:20:43,252,37.9,37.9,330.15,1.49,1.49,585170,3073,45,28.05,100188.45,45.1,95.06
2628126,70.75,-72.94,-7.62,0.35,0.28,-0.24,-9.37,0.35,2.85,74.2,-73,-10.36,0.37,0.68,-0.02,-9.37,0.5,2.81,0,9999,38.219505,-85.753372,1778,7/25/2017,4:20:43,888,37.9,37.9,330.15,1.49,1.49,585178,3073,45,28.05,100188.45,45.12,95.06
2628751,72.56,-73.62,26.12,0,-0.25,0.24,-9.41,-1.21,2.47,70.74,-73.84,23.89,0.08,-0.31,0.28,-9.42,-1.1,2.48,0,9999,38.219505,-85.753372,1784,7/25/2017,4:20:44,515,37.9,37.9,330.15,1.49,1.49,585326,3073,45,28.05,100186.13,45.16,95.25
2629386,75.69,-72.75,32.75,0.14,0.52,0.1,-9.36,-1.56,2.43,76.42,-72.76,33.14,0.09,0.4,0.12,-9.36,-1.58,2.42,0,9999,38.219505,-85.753372,1791,7/25/2017,4:20:45,142,37.9,37.9,330.15,1.49,1.49,585482,3073,45,28.05,100184.77,45.15,95.37
2631193,74.38,-62,6.44,0.2,0.66,0.04,-8.65,-0.51,4.57,74.01,-64.75,9.68,-0.05,0.34,0.03,-8.86,-0.66,4.11,0,9999,38.219505,-85.753372,1809,7/25/2017,4:20:47,1949,37.9,37.9,330.15,1.49,1.49,585684,3073,46,28.06,100189.65,45.13,94.96
2632215,79.94,-54.44,12.56,-0.4,-0.21,0.08,-7.98,-1.24,5.56,80.32,-54.03,11.83,0.04,0.23,0.24,-7.94,-1.18,5.63,0,9999,38.219505,-85.753372,1819,7/25/2017,4:20:48,964,37.9,37.9,330.15,1.49,1.49,585868,3073,46,28.06,100185.95,45.15,95.27
2633158,76.5,-54.06,13.44,0.11,-0.13,0,-7.94,-1.34,5.59,76.6,-54.33,13.48,-0.1,-0.33,0.14,-7.96,-1.33,5.55,0,9999,38.219505,-85.753372,1829,7/25/2017,4:20:48,927,37.9,37.9,330.15,1.49,1.49,585944,3073,46,28.06,100190.05,45.14,94.92
2634154,78.56,-59.06,19.88,0.07,1.02,-1.14,-8.41,-1.71,4.73,78.41,-58.16,18.11,-0.23,0.51,-0.75,-8.33,-1.6,4.9,1,9999,38.219505,-85.753372,1839,7/25/2017,4:20:49,887,37.9,37.9,330.15,1.49,1.49,586078,3073,46,28.07,100184.03,45.12,95.43
2635168,93,-72.12,21.19,0.58,-0.96,-0.3,-9.33,-1.08,2.79,92.54,-72.24,20.85,0.31,-0.36,0.1,-9.34,-1.06,2.78,2,9999,38.219505,-85.753372,1849,7/25/2017,4:20:50,891,37.9,37.9,330.15,1.49,1.49,586240,3073,46,28.06,100183.62,45.12,95.46
2636203,88.88,-77.94,1.12,0.25,-0.52,0.08,-9.59,-0.04,2.04,88.66,-76.9,7.44,0.19,-0.47,0,-9.55,-0.3,2.18,2,9999,38.219505,-85.753372,1859,7/25/2017,4:20:51,774,37.9,37.9,330.15,1.49,1.49,586540,3073,46,28.07,100178.56,45.13,95.89
2637116,131.44,-73,-48.38,0.58,0.85,-0.32,-9.38,2.13,1.89,126.94,-70.96,-47.38,0.43,1.19,-0.54,-9.26,2.34,2.15,2,9999,38.219505,-85.753372,1868,7/25/2017,4:20:52,796,37.9,37.9,330.15,1.49,1.49,586680,3073,46,28.07,100185.8,45.16,95.28
2638104,157.5,-83.38,-5.94,0.38,-0.23,-0.34,-9.74,1.01,0.47,156.77,-83.23,-8.63,-0.12,-0.05,-0.36,-9.74,0.96,0.59,2,9999,38.219505,-85.753372,1878,7/25/2017,4:20:53,780,37.9,37.9,330.15,1.49,1.49,586838,3073,46,28.08,100181.53,45.12,95.64
2639092,157.62,-79.06,-70.44,0.01,-0.07,-0.23,-9.62,1.74,0.62,158.1,-79.09,-70.29,0.07,0.02,-0.17,-9.62,1.74,0.62,2,9999,38.219505,-85.753372,1888,7/25/2017,4:20:54,764,37.9,37.9,330.15,1.49,1.49,586996,3073,46,28.08,100188.36,45.12,95.07
2640146,156.06,-80.06,-75.06,0.12,0,-0.18,-9.65,1.63,0.43,156.21,-80.02,-74.46,0.08,0,-0.2,-9.65,1.63,0.45,2,9999,38.219505,-85.753372,1898,7/25/2017,4:20:55,852,37.9,37.9,330.15,1.49,1.49,587154,3073,46,28.07,100185.25,45.14,95.33
