TimeMilliseconds,Heading,Pitch,Roll,Lx,Ly,Lz,Lmag,Gx,Gy,Gz,GpsAltitudeIsValid,GpsAltitudeIsUpdated,GpsAltitudeAge,GpsAltitudeMeters,GpsCourseIsValid,GpsCourseIsUpdated,GpsCourseAge,GpsCourseDeg,GpsDateIsValid,GpsDateIsUpdated,Date Age,GpsTimeIsValid,GpsTimeIsUpdated,GpsTimeAge,Iso8601,HdopIsValid,HdopIsUpdated,HdopAge,HDOP (Horizontal Dilution of Precision),LocationIsVaLid,LocationIsUpdated,Fix Age,LocationLat,LocationLng,LocationRawLatBillionths,LocationRawLngBillionths,SatellitesTrackingIsValid,SatellitesTrackingIsUpdated,SatellitesTrackingAge,GpsSatellitesTrackingValue,GpsSpeedIsValid,GpsSpeedIsUpdated,GpsSpeedAge,Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,GpsPassedChecksums,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [filtered],Relative Humidity (%),Altitude (meters) [filtered],Phase
8087884,43.29,-17.96,45.98,-2.48,-6.81,-7.12,10.160,2.62,6.76,6.54,,,,0,,,,,,,73,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87133.81,20.86,1254.85,2
8087913,44.27,-18.86,45.87,-2.63,-6.78,-7.09,10.156,2.77,6.73,6.51,,,,0,,,,,,,99,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87125.67,20.86,1255.6,2
8087933,45.26,-19.78,45.74,-2.77,-6.75,-7.05,10.146,2.92,6.68,6.49,,,,0,,,,,,,123,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87119.01,20.86,1256.22,2
8087961,46.25,-20.7,45.6,-2.92,-6.7,-7.02,10.134,3.07,6.64,6.47,,,,0,,,,,,,147,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87113.54,20.86,1256.73,2
8087981,47.19,-21.56,45.46,-3.06,-6.65,-6.99,10.122,3.22,6.59,6.45,,,,0,,,,,,,170,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87105.86,20.83,1257.45,2
8088006,48.15,-22.46,45.29,-3.2,-6.59,-6.97,10.112,3.37,6.54,6.43,,,,0,,,,,,,194,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87099.57,20.83,1258.03,2
8088031,49.13,-23.35,45.11,-3.34,-6.54,-6.95,10.111,3.51,6.48,6.4,,,,0,,,,,,,219,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87094.41,20.83,1258.51,2
8088054,50.13,-24.26,44.91,-3.48,-6.49,-6.93,10.112,3.65,6.43,6.38,,,,0,,,,,,,243,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87086.67,20.82,1259.24,2
8088081,51.14,-25.17,44.68,-3.62,-6.43,-6.89,10.096,3.8,6.37,6.36,,,,0,,,,,,,269,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87080.34,20.82,1259.84,2
8088106,52.17,-26.09,44.44,-3.77,-6.36,-6.86,10.086,3.95,6.3,6.34,,,,0,,,,,,,294,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87075.14,20.82,1260.32,2
8088135,53.27,-27.07,44.16,-3.91,-6.29,-6.83,10.075,4.1,6.22,6.31,,,,0,,,,,,,323,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87068.12,20.83,1260.98,2
8088158,54.29,-27.97,43.88,-4.06,-6.21,-6.8,10.064,4.24,6.15,6.29,,,,0,,,,,,,345,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87062.37,20.83,1261.52,2
8088180,55.31,-28.87,43.59,-4.2,-6.14,-6.77,10.058,4.38,6.07,6.27,,,,0,,,,,,,366,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87057.66,20.83,1261.96,2
8088205,56.36,-29.78,43.27,-4.33,-6.08,-6.76,10.070,4.52,5.99,6.25,,,,0,,,,,,,394,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87049.71,20.81,1262.71,2
8088232,57.42,-30.68,42.93,-4.46,-5.99,-6.72,10.046,4.65,5.91,6.23,,,,0,,,,,,,421,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87043.2,20.81,1263.32,2
8088262,58.55,-31.65,42.54,-4.59,-5.9,-6.7,10.038,4.79,5.82,6.2,,,,0,,,,,,,448,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87035.36,20.83,1264.06,2
8088283,59.61,-32.53,42.16,-4.72,-5.82,-6.67,10.032,4.92,5.74,6.18,,,,0,,,,,,,472,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87028.93,20.83,1264.67,2
8088316,60.83,-33.55,41.7,-4.85,-5.72,-6.65,10.023,5.06,5.64,6.16,,,,0,,,,,,,503,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87023.67,20.83,1265.16,2
8088343,62.11,-34.58,41.19,-4.99,-5.63,-6.63,10.028,5.2,5.54,6.13,,,,0,,,,,,,533,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87016.84,20.83,1265.8,2
8088372,63.33,-35.56,40.68,-5.13,-5.52,-6.59,10.011,5.34,5.43,6.11,,,,0,,,,,,,558,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87011.25,20.83,1266.33,2
8088401,64.62,-36.56,40.12,-5.26,-5.41,-6.57,10.005,5.48,5.32,6.08,,,,0,,,,,,,589,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,87003.66,20.84,1267.04,2
8088429,65.95,-37.58,39.52,-5.4,-5.29,-6.54,9.996,5.62,5.2,6.05,,,,0,,,,,,,615,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86997.44,20.84,1267.63,2
8088457,67.26,-38.55,38.9,-5.54,-5.16,-6.51,9.985,5.75,5.08,6.03,,,,0,,,,,,,645,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86992.34,20.84,1268.11,2
8088482,68.53,-39.48,38.27,-5.67,-5.04,-6.47,9.971,5.88,4.96,6,,,,0,,,,,,,672,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86984.95,20.87,1268.81,2
8088514,69.88,-40.43,37.58,-5.78,-4.93,-6.44,9.959,6.01,4.83,5.98,,,,0,,,,,,,700,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86978.91,20.87,1269.38,2
8088538,71.22,-41.36,36.87,-5.91,-4.8,-6.43,9.966,6.14,4.7,5.95,,,,0,,,,,,,725,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86971.75,20.88,1270.05,2
8088567,72.64,-42.3,36.1,-6.03,-4.68,-6.39,9.955,6.27,4.56,5.92,,,,0,,,,,,,753,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86965.89,20.88,1270.6,2
8088591,74.03,-43.2,35.32,-6.14,-4.55,-6.38,9.955,6.39,4.43,5.89,,,,0,,,,,,,781,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86961.09,20.88,1271.05,2
8088621,75.5,-44.12,34.46,-6.26,-4.41,-6.34,9.941,6.51,4.29,5.87,,,,0,,,,,,,807,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86954.64,20.89,1271.66,2
8088649,77.04,-45.05,33.54,-6.37,-4.26,-6.31,9.927,6.62,4.15,5.84,,,,0,,,,,,,835,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86949.36,20.89,1272.16,2
8088673,78.46,-45.88,32.67,-6.48,-4.13,-6.28,9.924,6.73,4.01,5.81,,,,0,,,,,,,859,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.84,86945.03,20.89,1272.57,2
8088702,79.99,-46.74,31.7,-6.59,-3.98,-6.25,9.916,6.84,3.86,5.78,,,,0,,,,,,,891,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86939.16,20.87,1273.12,2
8088731,81.62,-47.61,30.65,-6.69,-3.84,-6.21,9.903,6.95,3.71,5.75,,,,0,,,,,,,920,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292273,0,61,,40.83,86934.37,20.87,1273.57,2
8088762,83.32,-48.49,29.52,-6.8,-3.69,-6.18,9.902,7.05,3.56,5.72,,,,0,,,,,,,949,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292281,0,61,,40.84,86928.48,20.88,1274.13,2
8088787,85.01,-49.32,28.37,-6.9,-3.52,-6.17,9.903,7.16,3.39,5.69,,,,0,,,,,,,974,,,,2017-08-05T23:17:05Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292305,0,61,,40.84,86923.66,20.88,1274.58,2
8088812,86.69,-50.1,27.22,-6.99,-3.36,-6.13,9.886,7.25,3.24,5.66,,,,0,,,,,,,998,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292329,0,61,,40.84,86919.7,20.88,1274.95,2
8088840,88.47,-50.9,25.95,-7.09,-3.2,-6.11,9.891,7.34,3.08,5.63,,,,0,,,,,,,1028,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292357,0,61,,40.84,86913.7,20.87,1275.52,2
8088866,90.26,-51.65,24.66,-7.17,-3.06,-6.07,9.880,7.43,2.92,5.6,,,,0,,,,,,,1052,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292381,0,61,,40.84,86908.79,20.87,1275.98,2
8088895,92.17,-52.41,23.26,-7.25,-2.9,-6.05,9.878,7.52,2.75,5.57,,,,0,,,,,,,6,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292409,0,61,,40.84,86902.37,20.95,1276.59,2
8088921,94.05,-53.11,21.85,-7.33,-2.72,-6.01,9.861,7.6,2.58,5.54,,,,0,,,,,,,30,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292433,0,61,,40.84,86897.12,20.95,1277.08,2
8088950,96.06,-53.81,20.32,-7.41,-2.55,-5.99,9.864,7.68,2.41,5.5,,,,0,,,,,,,60,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86892.81,20.95,1277.49,2
8088977,98.08,-54.46,18.77,-7.48,-2.38,-5.94,9.844,7.76,2.23,5.47,,,,0,,,,,,,86,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86887.9,20.94,1277.95,2
8089002,100.22,-55.11,17.09,-7.54,-2.21,-5.91,9.832,7.83,2.06,5.44,,,,0,,,,,,,115,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86883.88,20.94,1278.33,2
8089030,102.34,-55.7,15.41,-7.61,-2.03,-5.87,9.823,7.89,1.89,5.4,,,,0,,,,,,,140,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86880.59,20.94,1278.64,2
8089057,104.47,-56.25,13.7,-7.67,-1.86,-5.83,9.812,7.96,1.71,5.37,,,,0,,,,,,,167,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86875.19,20.97,1279.15,2
8089082,106.61,-56.75,11.96,-7.72,-1.7,-5.8,9.805,8.02,1.53,5.34,,,,0,,,,,,,194,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86870.77,20.97,1279.57,2
8089106,108.79,-57.23,10.17,-7.77,-1.52,-5.75,9.785,8.07,1.35,5.3,,,,0,,,,,,,217,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86865.7,20.97,1280.05,2
8089131,110.99,-57.65,8.35,-7.82,-1.34,-5.71,9.775,8.12,1.18,5.27,,,,0,,,,,,,244,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86861.54,20.97,1280.44,2
8089155,113.23,-58.05,6.47,-7.86,-1.16,-5.67,9.761,8.17,1,5.23,,,,0,,,,,,,267,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86858.14,20.97,1280.76,2
8089184,115.66,-58.43,4.42,-7.91,-0.99,-5.64,9.765,8.21,0.82,5.2,,,,0,,,,,,,296,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86853.53,20.95,1281.19,2
8089207,117.93,-58.73,2.5,-7.95,-0.81,-5.61,9.764,8.25,0.64,5.16,,,,0,,,,,,,317,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86849.76,20.95,1281.55,2
8089230,120.22,-59,0.54,-7.98,-0.64,-5.57,9.753,8.28,0.47,5.13,,,,0,,,,,,,342,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86846.66,20.95,1281.84,2
8089257,122.57,-59.24,-1.48,-8.01,-0.46,-5.53,9.744,8.31,0.29,5.09,,,,0,,,,,,,367,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86842.38,20.95,1282.25,2
8089283,125.1,-59.45,-3.67,-8.03,-0.3,-5.49,9.732,8.34,0.12,5.06,,,,0,,,,,,,395,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86838.86,20.95,1282.58,2
8089315,127.59,-59.6,-5.83,-8.05,-0.12,-5.45,9.722,8.36,-0.06,5.02,,,,0,,,,,,,424,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86834.09,20.93,1283.03,2
8089339,130.23,-59.72,-8.13,-8.07,0.07,-5.43,9.727,8.38,-0.25,4.98,,,,0,,,,,,,449,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86830.19,20.93,1283.4,2
8089368,132.96,-59.78,-10.53,-8.09,0.26,-5.38,9.719,8.4,-0.44,4.94,,,,0,,,,,,,478,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86826.99,20.93,1283.7,2
8089393,135.59,-59.8,-12.85,-8.1,0.44,-5.35,9.717,8.41,-0.62,4.9,,,,0,,,,,,,505,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86821.86,20.89,1284.18,2
8089424,138.13,-59.76,-15.1,-8.1,0.62,-5.3,9.700,8.42,-0.81,4.86,,,,0,,,,,,,534,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86817.65,20.89,1284.58,2
8089448,140.76,-59.68,-17.44,-8.1,0.81,-5.25,9.687,8.42,-1.01,4.82,,,,0,,,,,,,558,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86814.21,20.89,1284.9,2
8089472,143.13,-59.56,-19.55,-8.1,0.99,-5.2,9.676,8.42,-1.19,4.78,,,,0,,,,,,,582,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86810.13,20.92,1285.29,2
8089497,145.48,-59.4,-21.64,-8.1,1.17,-5.16,9.675,8.41,-1.38,4.74,,,,0,,,,,,,607,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86806.79,20.92,1285.6,2
8089522,147.77,-59.2,-23.7,-8.09,1.35,-5.11,9.663,8.41,-1.56,4.69,,,,0,,,,,,,631,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86804.05,20.92,1285.86,2
8089546,150.03,-58.96,-25.73,-8.08,1.53,-5.08,9.666,8.39,-1.74,4.65,,,,0,,,,,,,656,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86800.8,20.94,1286.17,2
8089568,152.09,-58.71,-27.59,-8.06,1.7,-5.03,9.652,8.38,-1.92,4.61,,,,0,,,,,,,677,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86798.15,20.94,1286.42,2
8089591,154.14,-58.42,-29.44,-8.04,1.87,-5.01,9.656,8.36,-2.09,4.57,,,,0,,,,,,,704,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.84,86795.97,20.94,1286.62,2
8089618,156.3,-58.08,-31.39,-8.02,2.04,-4.95,9.643,8.34,-2.26,4.52,,,,0,,,,,,,727,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.85,86793.49,20.92,1286.86,2
8089639,158.24,-57.73,-33.16,-8,2.21,-4.92,9.648,8.32,-2.43,4.48,,,,0,,,,,,,748,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.85,86791.46,20.92,1287.05,2
8089663,160.03,-57.38,-34.79,-7.97,2.37,-4.87,9.636,8.29,-2.59,4.44,,,,0,,,,,,,772,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.85,86789.8,20.92,1287.21,2
8089683,161.83,-56.99,-36.43,-7.95,2.51,-4.82,9.630,8.26,-2.76,4.39,,,,0,,,,,,,795,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292447,0,61,,40.85,86785.99,20.92,1287.57,2
8089716,163.73,-56.55,-38.17,-7.92,2.67,-4.78,9.628,8.23,-2.93,4.35,,,,0,,,,,,,825,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292455,0,61,,40.85,86782.87,20.92,1287.86,2
8089740,165.53,-56.1,-39.83,-7.88,2.83,-4.75,9.626,8.19,-3.09,4.3,,,,0,,,,,,,852,,,,2017-08-05T23:17:06Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292479,0,61,,40.84,86778.92,20.87,1288.23,2
8089773,167.37,-55.6,-41.54,-7.84,3,-4.69,9.616,8.16,-3.26,4.25,,,,0,,,,,,,883,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292507,0,61,,40.84,86775.7,20.87,1288.54,2
8089798,169.2,-55.06,-43.24,-7.79,3.16,-4.64,9.602,8.11,-3.43,4.2,,,,0,,,,,,,907,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292531,0,61,,40.84,86773.05,20.87,1288.79,2
8089827,170.91,-54.53,-44.84,-7.74,3.33,-4.58,9.590,8.07,-3.6,4.15,,,,0,,,,,,,936,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292559,0,61,,40.85,86769.7,20.87,1289.1,2
8089851,172.5,-53.99,-46.33,-7.7,3.49,-4.54,9.596,8.02,-3.76,4.1,,,,0,,,,,,,8,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292583,0,61,,40.85,86766.94,20.87,1289.36,2
8089881,174.08,-53.42,-47.83,-7.66,3.65,-4.47,9.591,7.97,-3.92,4.04,,,,0,,,,,,,37,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86764.25,20.86,1289.62,2
8089913,175.64,-52.83,-49.32,-7.6,3.81,-4.42,9.582,7.91,-4.08,3.99,,,,0,,,,,,,66,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86762.04,20.86,1289.83,2
8089936,177.08,-52.24,-50.7,-7.54,3.96,-4.37,9.572,7.86,-4.24,3.93,,,,0,,,,,,,90,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86760.23,20.86,1290,2
8089965,178.49,-51.64,-52.07,-7.49,4.11,-4.31,9.569,7.81,-4.39,3.87,,,,0,,,,,,,119,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86758.3,20.83,1290.18,2
8089990,179.79,-51.07,-53.34,-7.43,4.26,-4.26,9.566,7.75,-4.54,3.82,,,,0,,,,,,,145,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86756.73,20.83,1290.33,2
8090021,-178.94,-50.47,-54.61,-7.36,4.41,-4.19,9.548,7.69,-4.69,3.75,,,,0,,,,,,,174,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86755.44,20.83,1290.5,2
8090045,-177.76,-49.89,-55.79,-7.3,4.56,-4.13,9.547,7.63,-4.84,3.69,,,,0,,,,,,,200,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86753.88,20.83,1290.64,2
8090070,-176.66,-49.34,-56.91,-7.25,4.69,-4.06,9.542,7.57,-4.98,3.63,,,,0,,,,,,,224,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86752.6,20.83,1290.75,2
8090099,-175.57,-48.76,-58.03,-7.19,4.83,-4.01,9.545,7.51,-5.12,3.57,,,,0,,,,,,,253,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86750.36,20.83,1290.96,2
8090126,-174.55,-48.2,-59.09,-7.13,4.96,-3.94,9.537,7.44,-5.26,3.5,,,,0,,,,,,,280,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86748.52,20.83,1291.12,2
8090155,-173.54,-47.64,-60.16,-7.07,5.09,-3.87,9.533,7.38,-5.39,3.44,,,,0,,,,,,,310,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86747.02,20.83,1291.26,2
8090181,-172.61,-47.1,-61.17,-7.01,5.21,-3.79,9.521,7.32,-5.51,3.37,,,,0,,,,,,,338,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86744.72,20.77,1291.48,2
8090213,-171.69,-46.55,-62.18,-6.94,5.33,-3.73,9.512,7.26,-5.64,3.3,,,,0,,,,,,,366,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86742.83,20.77,1291.65,2
8090237,-170.79,-45.99,-63.19,-6.88,5.45,-3.68,9.517,7.19,-5.76,3.23,,,,0,,,,,,,391,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.86,86741.23,20.8,1291.8,2
8090266,-169.95,-45.46,-64.13,-6.81,5.56,-3.61,9.504,7.13,-5.88,3.16,,,,0,,,,,,,419,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.86,86739.91,20.8,1291.92,2
8090290,-169.18,-44.97,-65.03,-6.76,5.67,-3.55,9.510,7.07,-5.99,3.09,,,,0,,,,,,,447,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.86,86738.83,20.8,1292.02,2
8090318,-168.41,-44.47,-65.94,-6.69,5.78,-3.47,9.498,7.01,-6.1,3.02,,,,0,,,,,,,471,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86737.82,20.82,1292.12,2
8090346,-167.69,-44,-66.81,-6.63,5.89,-3.4,9.498,6.95,-6.2,2.94,,,,0,,,,,,,500,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86737,20.82,1292.2,2
8090371,-167.02,-43.55,-67.63,-6.58,5.99,-3.32,9.497,6.89,-6.3,2.87,,,,0,,,,,,,524,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.85,86736.32,20.82,1292.26,2
8090399,-166.34,-43.1,-68.49,-6.53,6.08,-3.27,9.503,6.84,-6.4,2.8,,,,0,,,,,,,555,,,,2017-08-05T23:17:07Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1292603,0,61,,40.86,86734.63,20.77,1292.42,2
